words,frequency,relative_frequency,type
soi,1,0.00019912385503783353,others
soil,1,0.00019912385503783353,others
soju,1,0.00019912385503783353,others
lean,1,0.00019912385503783353,others
layout,1,0.00019912385503783353,others
ripen,1,0.00019912385503783353,others
amoul,1,0.00019912385503783353,others
smoothish,1,0.00019912385503783353,others
alcoholic,1,0.00019912385503783353,others
scalding,1,0.00019912385503783353,others
slurry,1,0.00019912385503783353,others
live,1,0.00019912385503783353,others
slim,1,0.00019912385503783353,others
notch,1,0.00019912385503783353,others
250c/475f,1,0.00019912385503783353,others
55ml/2fl,1,0.00019912385503783353,others
saw,1,0.00019912385503783353,others
slope,1,0.00019912385503783353,others
aggressive,1,0.00019912385503783353,others
sloshing,1,0.00019912385503783353,others
litre(2,1,0.00019912385503783353,others
1x6cm/,1,0.00019912385503783353,others
1metrex60cm/40x24,1,0.00019912385503783353,others
lithuanian,1,0.00019912385503783353,others
literally,1,0.00019912385503783353,others
slush,1,0.00019912385503783353,others
lifting,1,0.00019912385503783353,others
slushy,1,0.00019912385503783353,others
smack,1,0.00019912385503783353,others
smacked,1,0.00019912385503783353,others
65ml/2,1,0.00019912385503783353,others
liquidise,1,0.00019912385503783353,others
liqour,1,0.00019912385503783353,others
lipstick,1,0.00019912385503783353,others
linseed,1,0.00019912385503783353,others
robust,1,0.00019912385503783353,others
73c,1,0.00019912385503783353,others
smokie,1,0.00019912385503783353,others
saved,1,0.00019912385503783353,others
240c(220c,1,0.00019912385503783353,others
250ml/9,1,0.00019912385503783353,others
marrie,1,0.00019912385503783353,others
marrrow,1,0.00019912385503783353,others
needle,1,0.00019912385503783353,others
220c/240c,1,0.00019912385503783353,others
80g/2,1,0.00019912385503783353,others
rugby,1,0.00019912385503783353,others
momo,1,0.00019912385503783353,others
ruin,1,0.00019912385503783353,others
seedless,1,0.00019912385503783353,others
money,1,0.00019912385503783353,others
pace,1,0.00019912385503783353,others
showstopper,1,0.00019912385503783353,others
monk,1,0.00019912385503783353,others
80c.,1,0.00019912385503783353,others
75c,1,0.00019912385503783353,others
220c/440f,1,0.00019912385503783353,others
220c/450,1,0.00019912385503783353,others
morning,1,0.00019912385503783353,others
moilee,1,0.00019912385503783353,others
mm/,1,0.00019912385503783353,others
sell,1,0.00019912385503783353,others
ml/13fl,1,0.00019912385503783353,others
semicircle,1,0.00019912385503783353,others
semicircular,1,0.00019912385503783353,others
mkae,1,0.00019912385503783353,others
220c/200f,1,0.00019912385503783353,others
mizuna,1,0.00019912385503783353,others
mixure,1,0.00019912385503783353,others
750ml/1pt,1,0.00019912385503783353,others
sequence,1,0.00019912385503783353,others
serenely,1,0.00019912385503783353,others
package,1,0.00019912385503783353,others
86c/187f.,1,0.00019912385503783353,others
220c/,1,0.00019912385503783353,others
mix1,1,0.00019912385503783353,others
moroccan,1,0.00019912385503783353,others
mostarda,1,0.00019912385503783353,others
oz/,1,0.00019912385503783353,others
muscle,1,0.00019912385503783353,others
22x32cm/9x13,1,0.00019912385503783353,others
nectar,1,0.00019912385503783353,others
necked,1,0.00019912385503783353,others
neatness,1,0.00019912385503783353,others
neater,1,0.00019912385503783353,others
nasturtium,1,0.00019912385503783353,others
240c/220,1,0.00019912385503783353,others
scrambled,1,0.00019912385503783353,others
78,1,0.00019912385503783353,others
n.,1,0.00019912385503783353,others
mustardy,1,0.00019912385503783353,others
65c,1,0.00019912385503783353,others
7in/18,1,0.00019912385503783353,others
nib,1,0.00019912385503783353,others
scruffy,1,0.00019912385503783353,others
800,1,0.00019912385503783353,others
muscat,1,0.00019912385503783353,others
scuff,1,0.00019912385503783353,others
mummy,1,0.00019912385503783353,others
mulch,1,0.00019912385503783353,others
65,1,0.00019912385503783353,others
mud,1,0.00019912385503783353,others
225ml/7,1,0.00019912385503783353,others
overworking,1,0.00019912385503783353,others
64,1,0.00019912385503783353,others
sealer,1,0.00019912385503783353,others
mousseron,1,0.00019912385503783353,others
225c/215c,1,0.00019912385503783353,others
seashell,1,0.00019912385503783353,others
60x45cm/24x18,1,0.00019912385503783353,others
service,1,0.00019912385503783353,others
24cm/10,1,0.00019912385503783353,others
miss,1,0.00019912385503783353,others
24x34cm/9,1,0.00019912385503783353,others
210c,1,0.00019912385503783353,others
shelled,1,0.00019912385503783353,others
meld,1,0.00019912385503783353,others
medley,1,0.00019912385503783353,others
medjool,1,0.00019912385503783353,others
scarf,1,0.00019912385503783353,others
measuring,1,0.00019912385503783353,others
shimeji,1,0.00019912385503783353,ingredients
scape,1,0.00019912385503783353,others
24cm/9in-10,1,0.00019912385503783353,others
mealy,1,0.00019912385503783353,others
maybe,1,0.00019912385503783353,others
abundant,1,0.00019912385503783353,others
palmful,1,0.00019912385503783353,others
massal,1,0.00019912385503783353,others
melting,1,0.00019912385503783353,others
nominate,1,0.00019912385503783353,others
750ml,1,0.00019912385503783353,others
20x30cm/8x10,1,0.00019912385503783353,others
5x15cm/2x6,1,0.00019912385503783353,others
accumulate,1,0.00019912385503783353,others
accurate,1,0.00019912385503783353,others
shortcut,1,0.00019912385503783353,others
masa,1,0.00019912385503783353,others
acetate,1,0.00019912385503783353,others
rostis,1,0.00019912385503783353,others
20x15cm/8x6,1,0.00019912385503783353,others
panel,1,0.00019912385503783353,others
marry,1,0.00019912385503783353,others
showing,1,0.00019912385503783353,others
210c.,1,0.00019912385503783353,others
sheep,1,0.00019912385503783353,others
session,1,0.00019912385503783353,others
minced,1,0.00019912385503783353,ingredients
8cm/4,1,0.00019912385503783353,others
pain,1,0.00019912385503783353,others
minutes.,1,0.00019912385503783353,others
settling,1,0.00019912385503783353,others
minutes-1,1,0.00019912385503783353,others
240c/210c,1,0.00019912385503783353,others
sew,1,0.00019912385503783353,others
minus,1,0.00019912385503783353,others
60cm/24,1,0.00019912385503783353,others
8kg/15,1,0.00019912385503783353,others
230c/200,1,0.00019912385503783353,others
miniature,1,0.00019912385503783353,others
210ml/7,1,0.00019912385503783353,others
pakora,1,0.00019912385503783353,others
minceand,1,0.00019912385503783353,others
member,1,0.00019912385503783353,others
rounder,1,0.00019912385503783353,others
scarve,1,0.00019912385503783353,others
millefeuille,1,0.00019912385503783353,others
milder,1,0.00019912385503783353,others
90c,1,0.00019912385503783353,others
sharon,1,0.00019912385503783353,others
210c/415f,1,0.00019912385503783353,others
90c.,1,0.00019912385503783353,others
microplane,1,0.00019912385503783353,others
24cm/8,1,0.00019912385503783353,others
shatter,1,0.00019912385503783353,others
messy,1,0.00019912385503783353,others
merely,1,0.00019912385503783353,others
mer,1,0.00019912385503783353,others
lave,1,0.00019912385503783353,others
somewhat,1,0.00019912385503783353,others
pastis,1,0.00019912385503783353,others
28x18cm/11x7,1,0.00019912385503783353,others
honeycombe,1,0.00019912385503783353,others
represent,1,0.00019912385503783353,others
atsina,1,0.00019912385503783353,others
hopefully,1,0.00019912385503783353,others
strictly,1,0.00019912385503783353,others
horizonatally,1,0.00019912385503783353,others
atmosphere,1,0.00019912385503783353,others
latte,1,0.00019912385503783353,others
15x60cm/6x24,1,0.00019912385503783353,others
assortment,1,0.00019912385503783353,others
strengthen,1,0.00019912385503783353,others
hotplate,1,0.00019912385503783353,others
hotter,1,0.00019912385503783353,others
hrs,1,0.00019912385503783353,others
striped,1,0.00019912385503783353,others
hologram,1,0.00019912385503783353,others
holey,1,0.00019912385503783353,others
replenish,1,0.00019912385503783353,others
strongly,1,0.00019912385503783353,others
attractively,1,0.00019912385503783353,others
hinder,1,0.00019912385503783353,others
hind,1,0.00019912385503783353,others
hillock,1,0.00019912385503783353,others
hih,1,0.00019912385503783353,others
hight,1,0.00019912385503783353,others
15x10cm/6x4,1,0.00019912385503783353,others
29c.,1,0.00019912385503783353,others
hheat,1,0.00019912385503783353,others
hey,1,0.00019912385503783353,others
stylish,1,0.00019912385503783353,others
15mm/,1,0.00019912385503783353,others
reroll,1,0.00019912385503783353,others
humanly,1,0.00019912385503783353,others
assisted)/350f,1,0.00019912385503783353,others
asian,1,0.00019912385503783353,others
72,1,0.00019912385503783353,others
occasion,1,0.00019912385503783353,others
stickiness,1,0.00019912385503783353,others
occasional,1,0.00019912385503783353,others
incorperate,1,0.00019912385503783353,others
165c/325f,1,0.00019912385503783353,others
peg,1,0.00019912385503783353,others
inactive,1,0.00019912385503783353,others
165c/145c,1,0.00019912385503783353,others
stirring,1,0.00019912385503783353,others
pence,1,0.00019912385503783353,others
improve,1,0.00019912385503783353,others
28cm/8,1,0.00019912385503783353,others
importantly,1,0.00019912385503783353,others
160ml/5,1,0.00019912385503783353,others
i.e.,1,0.00019912385503783353,others
stoner,1,0.00019912385503783353,others
impart,1,0.00019912385503783353,others
160c/350f,1,0.00019912385503783353,others
storage,1,0.00019912385503783353,others
imagination,1,0.00019912385503783353,others
illusion,1,0.00019912385503783353,others
identify,1,0.00019912385503783353,others
penny,1,0.00019912385503783353,others
icicle,1,0.00019912385503783353,others
iche,1,0.00019912385503783353,others
assembly,1,0.00019912385503783353,others
reseal,1,0.00019912385503783353,others
rescue,1,0.00019912385503783353,others
50c.,1,0.00019912385503783353,others
s.,1,0.00019912385503783353,others
pepperoni,1,0.00019912385503783353,ingredients
successful,1,0.00019912385503783353,others
swim,1,0.00019912385503783353,others
suspension,1,0.00019912385503783353,others
guideline,1,0.00019912385503783353,others
guernsey,1,0.00019912385503783353,others
235ml/8,1,0.00019912385503783353,others
swap,1,0.00019912385503783353,others
banh,1,0.00019912385503783353,others
grlll,1,0.00019912385503783353,others
gritty,1,0.00019912385503783353,others
grittiness,1,0.00019912385503783353,others
gristle,1,0.00019912385503783353,others
grissini,1,0.00019912385503783353,others
banneton,1,0.00019912385503783353,others
perk,1,0.00019912385503783353,others
greatly,1,0.00019912385503783353,others
swipe,1,0.00019912385503783353,others
gungo,1,0.00019912385503783353,others
bara,1,0.00019912385503783353,others
swirling,1,0.00019912385503783353,others
2fl,1,0.00019912385503783353,others
barbeque,1,0.00019912385503783353,others
gravlax,1,0.00019912385503783353,others
perry,1,0.00019912385503783353,others
grappa,1,0.00019912385503783353,others
granita,1,0.00019912385503783353,others
system,1,0.00019912385503783353,others
barquette,1,0.00019912385503783353,others
t.,1,0.00019912385503783353,others
2x1.2,1,0.00019912385503783353,others
150c/130c(fan)/300f,1,0.00019912385503783353,others
grab,1,0.00019912385503783353,others
sadly,1,0.00019912385503783353,others
perimeter,1,0.00019912385503783353,others
herbal,1,0.00019912385503783353,others
backbone,1,0.00019912385503783353,others
suck,1,0.00019912385503783353,others
peppery,1,0.00019912385503783353,others
helps,1,0.00019912385503783353,others
percent,1,0.00019912385503783353,others
15g/1,1,0.00019912385503783353,others
removed,1,0.00019912385503783353,others
sufficiently,1,0.00019912385503783353,others
heavy-,1,0.00019912385503783353,others
back,1,0.00019912385503783353,others
suit,1,0.00019912385503783353,others
heal,1,0.00019912385503783353,others
suitably,1,0.00019912385503783353,others
15cm/6inx20cm/8,1,0.00019912385503783353,others
hazy,1,0.00019912385503783353,others
haze,1,0.00019912385503783353,others
haf,1,0.00019912385503783353,others
hazard,1,0.00019912385503783353,others
harsh,1,0.00019912385503783353,others
backwards,1,0.00019912385503783353,others
sundried,1,0.00019912385503783353,others
harina,1,0.00019912385503783353,others
bad,1,0.00019912385503783353,others
handy,1,0.00019912385503783353,others
bakestone,1,0.00019912385503783353,others
superb,1,0.00019912385503783353,others
occationally,1,0.00019912385503783353,others
supper,1,0.00019912385503783353,others
bambrack,1,0.00019912385503783353,others
haleem,1,0.00019912385503783353,others
sauceboat,1,0.00019912385503783353,others
sti,1,0.00019912385503783353,others
informal,1,0.00019912385503783353,others
17.5cm/7,1,0.00019912385503783353,others
kilner,1,0.00019912385503783353,others
spherical,1,0.00019912385503783353,others
knickerbockerglory,1,0.00019912385503783353,others
ridiculously,1,0.00019912385503783353,others
apex,1,0.00019912385503783353,others
klippfisk,1,0.00019912385503783353,others
spike,1,0.00019912385503783353,others
kiwis,1,0.00019912385503783353,others
spillage,1,0.00019912385503783353,others
180c/350fgas,1,0.00019912385503783353,others
spindly,1,0.00019912385503783353,others
apostles,1,0.00019912385503783353,others
spinner,1,0.00019912385503783353,others
king,1,0.00019912385503783353,ingredients
pate,1,0.00019912385503783353,others
spirlised,1,0.00019912385503783353,others
antipasti,1,0.00019912385503783353,others
appetite,1,0.00019912385503783353,others
saute,1,0.00019912385503783353,others
kick,1,0.00019912385503783353,others
splinter,1,0.00019912385503783353,others
khao,1,0.00019912385503783353,others
kg,1,0.00019912385503783353,others
key,1,0.00019912385503783353,others
230c/220c,1,0.00019912385503783353,others
kettleful,1,0.00019912385503783353,others
spooky,1,0.00019912385503783353,others
180c/160cfan,1,0.00019912385503783353,others
patiently,1,0.00019912385503783353,others
180c/160c(fan)/gas,1,0.00019912385503783353,others
kernal,1,0.00019912385503783353,others
aon,1,0.00019912385503783353,others
anolini,1,0.00019912385503783353,others
180c/160c(fan)/350f,1,0.00019912385503783353,others
50x30/20x12,1,0.00019912385503783353,others
largish,1,0.00019912385503783353,others
sauternes,1,0.00019912385503783353,others
souffle,1,0.00019912385503783353,others
larb,1,0.00019912385503783353,others
lamp,1,0.00019912385503783353,others
soupy,1,0.00019912385503783353,others
190,1,0.00019912385503783353,others
18x28cm/7x11,1,0.00019912385503783353,others
ani,1,0.00019912385503783353,others
sourness,1,0.00019912385503783353,others
aniseed,1,0.00019912385503783353,others
25minutes,1,0.00019912385503783353,others
southern,1,0.00019912385503783353,others
18x25cm/7x10,1,0.00019912385503783353,others
